what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156522791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156525115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427156530701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427156531372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427156536520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427156543821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156551280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156553588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156553932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427156555804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427156559346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156579035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156581786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156583143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156583939
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1427156589130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156601204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156603774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156612691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156617605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156618868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156637499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156638821
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427156642534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156681289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427156696374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156699291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156700581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427156707926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156711483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156715825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156733662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156738343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156739553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427156741353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156748069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156749863
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156756774
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156756824
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1427156756834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1427156757294
error,log,,,"Exception occurred in reconcile participant",1427156757294
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156759108
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156759124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156771481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156774476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156785053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156786173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156791415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156793131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156798091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156799667
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427156818533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427156818580
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1427156818658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156821201
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1427156821217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427156828174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427156828985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1427156840922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156847910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156849706
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1427156860952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427156861794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427156865041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427156866897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156868395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156870382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156871392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156872872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156877140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156878271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427156883434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156884698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427156887150
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156893407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427156898604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427156910148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427156910492
